2013-01-07,87.680
2013-01-08,87.310
2013-01-09,87.900
2013-01-10,88.160
2013-01-11,89.220
2013-01-14,89.340
2013-01-15,88.650
2013-01-16,88.640
2013-01-17,89.410
2013-01-18,89.900
2013-01-22,88.620
2013-01-23,88.440
2013-01-24,90.040
2013-01-25,91.040
2013-01-28,90.730
2013-01-29,90.650
2013-01-30,91.050
2013-01-31,91.280
2013-02-01,92.540
2013-02-04,92.570
2013-02-05,93.340
2013-02-06,93.560
2013-02-07,93.240
2013-02-08,92.720
2013-02-11,93.440
2013-02-12,93.140
2013-02-13,93.390
2013-02-14,93.100
2013-02-15,93.640
2013-02-19,93.540
2013-02-20,93.530
2013-02-21,92.960
2013-02-22,93.350
2013-02-25,93.350
2013-02-26,91.380
2013-02-27,91.880
2013-02-28,92.360
2013-03-01,93.380
2013-03-04,93.320
2013-03-05,93.390
2013-03-06,93.640
2013-03-07,95.000
2013-03-08,96.000
2013-03-11,96.120
2013-03-12,95.960
2013-03-13,96.000
2013-03-14,96.160
2013-03-15,95.260
2013-03-18,94.920
2013-03-19,94.850
2013-03-20,95.510
2013-03-21,95.060
2013-03-22,94.480
2013-03-25,94.340
2013-03-26,94.220
2013-03-27,94.380
2013-03-28,94.020
2013-03-29,94.160
2013-04-01,93.300
2013-04-02,93.430
2013-04-03,92.960
2013-04-04,96.120
2013-04-05,96.860
2013-04-08,98.900
2013-04-09,99.020
2013-04-10,99.610
2013-04-11,99.420
2013-04-12,98.980
2013-04-15,98.000
2013-04-16,97.860
2013-04-17,97.740
2013-04-18,98.220
2013-04-19,99.280
2013-04-22,99.290
2013-04-23,99.430
2013-04-24,99.390
2013-04-25,99.420
2013-04-26,97.840
2013-04-29,98.090
2013-04-30,97.520
2013-05-01,97.280
2013-05-02,97.960
2013-05-03,99.100
2013-05-06,99.350
2013-05-07,99.000
2013-05-08,98.900
2013-05-09,99.290
2013-05-10,101.74
2013-05-13,101.84
2013-05-14,102.18
2013-05-15,102.44
2013-05-16,102.22
2013-05-17,102.98
2013-05-20,102.54
2013-05-21,102.36
2013-05-22,103.52
2013-05-23,101.66
2013-05-24,100.98
2013-05-28,102.07
2013-05-29,100.91
2013-05-30,101.06
2013-05-31,100.83
2013-06-03,99.180
2013-06-04,100.15
2013-06-05,99.160
2013-06-06,97.760
2013-06-07,97.200
2013-06-10,98.880
2013-06-11,96.820
2013-06-12,95.360
2013-06-13,94.290
2013-06-14,94.340
2013-06-17,94.870
2013-06-18,95.200
2013-06-19,95.220
2013-06-20,98.180
2013-06-21,97.480
2013-06-24,97.700
2013-06-25,97.870
2013-06-26,97.430
2013-06-27,98.400
2013-06-28,99.210
2013-07-01,99.620
2013-07-02,100.43
2013-07-03,99.820
2013-07-05,100.94
2013-07-08,101.07
2013-07-09,101.08
2013-07-10,100.10
2013-07-11,98.800
2013-07-12,99.390
2013-07-15,100.04
2013-07-16,99.370
2013-07-17,99.700
2013-07-18,100.60
2013-07-19,100.30
2013-07-22,99.600
2013-07-23,99.760
2013-07-24,100.21
2013-07-25,99.560
2013-07-26,98.240
2013-07-29,97.800
2013-07-30,98.020
2013-07-31,98.350
2013-08-01,99.300
2013-08-02,99.040
2013-08-05,98.540
2013-08-06,97.850
2013-08-07,96.720
2013-08-08,96.030
2013-08-09,96.240
2013-08-12,96.440
2013-08-13,98.060
2013-08-14,98.150
2013-08-15,97.810
2013-08-16,97.600
2013-08-19,97.940
2013-08-20,97.120
2013-08-21,97.660
2013-08-22,98.530
2013-08-23,98.570
2013-08-26,98.640
2013-08-27,97.300
2013-08-28,97.650
2013-08-29,98.460
2013-08-30,98.220
2013-09-03,99.430
2013-09-04,99.610
2013-09-05,100.08
2013-09-06,99.040
2013-09-09,99.550
2013-09-10,100.22
2013-09-11,100.08
2013-09-12,99.240
2013-09-13,99.380
2013-09-16,98.980
2013-09-17,99.160
2013-09-18,99.040
2013-09-19,99.330
2013-09-20,99.380
2013-09-23,98.760
2013-09-24,98.760
2013-09-25,98.620
2013-09-26,98.950
2013-09-27,98.300
2013-09-30,98.290
2013-10-01,98.050
2013-10-02,97.360
2013-10-03,97.080
2013-10-04,97.200
2013-10-07,97.020
2013-10-08,96.940
2013-10-09,97.230
2013-10-10,98.090
2013-10-11,98.420
2013-10-15,98.580
2013-10-16,98.900
2013-10-17,97.850
2013-10-18,97.770
2013-10-21,98.140
2013-10-22,98.180
2013-10-23,97.280
2013-10-24,97.360
2013-10-25,97.460
2013-10-28,97.700
2013-10-29,98.090
2013-10-30,98.140
2013-10-31,98.100
2013-11-01,98.780
2013-11-04,98.620
2013-11-05,98.600
2013-11-06,98.600
2013-11-07,98.560
2013-11-08,99.030
2013-11-12,99.650
2013-11-13,99.310
2013-11-14,99.930
2013-11-15,100.17
2013-11-18,100.04
2013-11-19,100.14
2013-11-20,100.02
2013-11-21,100.95
2013-11-22,101.29
2013-11-25,101.70
2013-11-26,101.38
2013-11-27,102.18
2013-11-29,102.45
2013-12-02,103.04
2013-12-03,102.36
2013-12-04,102.48
2013-12-05,101.82
2013-12-06,102.88
2013-12-09,103.22
2013-12-10,102.80
2013-12-11,102.38
2013-12-12,103.11
2013-12-13,103.28
2013-12-16,102.91
2013-12-17,102.63
2013-12-18,103.18
2013-12-19,104.16
2013-12-20,104.07
2013-12-23,104.06
2013-12-24,104.26
2013-12-26,104.72
2013-12-27,105.05
2013-12-30,105.00
2013-12-31,105.25
2014-01-02,104.84
2014-01-03,104.46
2014-01-06,104.38
2014-01-07,104.54
2014-01-08,104.87
2014-01-09,104.74
2014-01-10,104.06
2014-01-13,103.31
2014-01-14,103.80
2014-01-15,104.42
2014-01-16,104.32
2014-01-17,104.32
2014-01-21,104.14
2014-01-22,104.36
2014-01-23,103.65
2014-01-24,102.41
2014-01-27,102.26
2014-01-28,102.80
2014-01-29,102.20
2014-01-30,102.83
2014-01-31,102.28
2014-02-03,101.11
2014-02-04,101.62
2014-02-05,101.38
2014-02-06,101.84
2014-02-07,102.32
2014-02-10,102.14
2014-02-11,102.63
2014-02-12,102.48
2014-02-13,102.20
2014-02-14,101.82
2014-02-18,102.31
2014-02-19,102.30
2014-02-20,102.32
2014-02-21,102.71
2014-02-24,102.44
2014-02-25,102.20
2014-02-26,102.36
2014-02-27,102.12
2014-02-28,102.08
2014-03-03,101.36
2014-03-04,102.18
2014-03-05,102.32
2014-03-06,103.03
2014-03-07,103.38
2014-03-10,103.23
2014-03-11,103.18
2014-03-12,102.74
2014-03-13,102.12
2014-03-14,101.46
2014-03-17,101.62
2014-03-18,101.37
2014-03-19,101.54
2014-03-20,102.39
2014-03-21,102.38
2014-03-24,102.21
2014-03-25,102.32
2014-03-26,102.30
2014-03-27,102.10
2014-03-28,102.92
2014-03-31,102.98
2014-04-01,103.52
2014-04-02,103.82
2014-04-03,103.94
2014-04-04,103.39
2014-04-07,103.04
2014-04-08,102.12
2014-04-09,101.85
2014-04-10,101.43
2014-04-11,101.56
2014-04-14,101.81
2014-04-15,101.60
2014-04-16,102.30
2014-04-17,102.22
2014-04-18,102.43
